,ref,company,company_location,review_date,country_of_bean_origin,specific_bean_origin_or_bar_name,cocoa_percent,rating,counts_of_ingredients,beans,cocoa_butter,vanilla,lecithin,salt,sugar,sweetener_without_sugar,first_taste,second_taste,third_taste,fourth_taste,lat,lon
1062,1311,Hummingbird,Canada,2014,Dominican republic,"Hispaniola, batch 73",70,3.75,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,raisins,rich choco,,,0,0
1063,1387,Hummingbird,Canada,2014,Dominican republic,Zorzal Reserva w/ Charles Kerchner,70,3.5,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,spicy,mild fruit,fatty,,0,0
1064,1307,Hummingbird,Canada,2014,Bolivia,"Bolivia, batch 85",70,3,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,intense,cherry,metallic,,0,0
1065,1311,Hummingbird,Canada,2014,Bolivia,"Bolivia, Bo-nib-ia, w/ nibs, batch 78",70,3,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,woody,floral,metallic,,0,0
1066,1311,Hummingbird,Canada,2014,Nicaragua,"Momotombo, batch 74",70,3,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,earthy,metallic edge,,,0,0
1067,1542,Hummingbird,Canada,2015,Vietnam,Lam Dong,70,3.5,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,spicy,mild roasty,,,0,0
1068,733,Idilio (Felchlin),Switzerland,2011,Venezuela,"Porcelana, Zulia",74,4,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,creamy,nutty,delicate fruit,,0,0
1069,737,Idilio (Felchlin),Switzerland,2011,Venezuela,"Carenero Superior, Urrutia, Barlovento",70,4,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,creamy,nutty,fruity,,0,0
1070,737,Idilio (Felchlin),Switzerland,2011,Venezuela,Coopertiva Amazona w/ nibs,72,4,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,peanut,coffee,cocoa,bread,0,0
1071,737,Idilio (Felchlin),Switzerland,2011,Venezuela,"Sur del Lago, Amiari Meridena, Zulia, w/ nibs",72,4,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,creamy,nutty,earthy,,0,0
1072,725,Idilio (Felchlin),Switzerland,2011,Venezuela,Coopertiva Amazona,72,3.75,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,creamy,cocoa,lemon,,0,0
1073,725,Idilio (Felchlin),Switzerland,2011,Venezuela,"Sur del Lago, Amiari Meridena, Zulia, 48hr c.",72,3.75,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,creamy,roasted nuts,fatty,,0,0
1074,733,Idilio (Felchlin),Switzerland,2011,Venezuela,"Ocumare, H. Cata, 48hr c.",72,3.75,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,creamy,nutty,cocoa,,0,0
1075,737,Idilio (Felchlin),Switzerland,2011,Venezuela,"Ocumare, H. Cata, w/ nibs",72,3.5,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,creamy,nutty,muted,,0,0
1076,729,Idilio (Felchlin),Switzerland,2011,Venezuela,"Choroni, Finca Torres, 48hr c.",72,3.25,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,creamy,sour,raisin,,0,0
1077,1085,Idilio (Felchlin),Switzerland,2013,Venezuela,"Chuao, (Choroni, Ven.)",72,3.75,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,fatty,rich,berry notes,,0,0
1078,1788,Indah,India,2016,India,India (south),61,2.5,4,have_bean,have_cocoa_butter,have_not_vanila,have_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,sour,sweet,rubber,,0,0
1079,821,Indaphoria,U.S.A,2012,Dominican republic,La Red,70,3.25,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_not_sugar,have_sweetener_without_sugar,heavy roast,black licorice,,,0,0
1080,907,Indaphoria,U.S.A,2012,Dominican republic,"Conacado, Manifesto",70,2.75,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_not_sugar,have_sweetener_without_sugar,sandy,strawberry,coconut,,0,0
1081,1255,Indi,U.S.A,2014,Honduras,Honduras,77,3,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,buttery,intense,spice,roasty,0,0
1082,2008,Indi,U.S.A,2017,Vietnam,Lam Dong,72,3.25,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,molasses,roasty,,,0,0
1083,943,iQ Chocolate,Scotland,2012,Peru,black label,72,3,4,have_bean,have_cocoa_butter,have_not_vanila,have_lecithin,have_not_salt,have_not_sugar,have_sweetener_without_sugar,sandy,caramel,,,0,0
1084,943,iQ Chocolate,Scotland,2012,Peru,"Satipo region, white label",72,2.75,4,have_bean,have_cocoa_butter,have_not_vanila,have_lecithin,have_not_salt,have_not_sugar,have_sweetener_without_sugar,very sandy,sweet,spicy,,0,0
1085,1275,Isidro,U.S.A,2014,Madagascar,"Madagascar, batch 27",72,3.5,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,intense,tart,earthy,,0,0
1086,1279,Isidro,U.S.A,2014,Belize,"Belize, batch 26",72,3.25,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,mild metallic,spice,tea,,0,0
1087,1279,Isidro,U.S.A,2014,Dominican republic,"Dominican Republic, batch 30",72,3.25,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,roasty,nutty,spicy,,0,0
1088,1279,Isidro,U.S.A,2014,Peru,"Peru, batch 25",72,2.25,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,off notes,pungent,,,0,0
1089,2250,Islands Chocolate,St.vincent-grenadines,2018,St.vincent-grenadines,Perseverance E.,72,2.75,4,have_bean,have_cocoa_butter,have_not_vanila,have_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,woody,meaty,vegetal,,0,0
1090,1542,Izard,U.S.A,2015,Belize,"Maya Mountain, Toledo, Batch 29",70,3.5,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,intense,cherry,rich,metallic,0,0
1091,1546,Izard,U.S.A,2015,Dominican republic,"Elvesia P., Batch 32",70,2.75,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,intense,molasses,fruit,,0,0
1092,5,Jacque Torres,U.S.A,2006,Ghana,Trinatario Treasure,71,2,5,have_bean,have_cocoa_butter,have_vanila,have_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,gritty,unrefined,off notes,,0,0
1093,2146,Jean Marie Auboine,U.S.A,2018,Venezuela,"Venezuela, batch 107",72,3.25,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,sandy,sweet,,,0,0
1094,2008,Johnny Iuzzini,U.S.A,2017,Ecuador,"Costa Esmeralda, Batch 30",78,3.75,4,have_bean,have_cocoa_butter,have_not_vanila,have_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,full bodied,floral,,,0,0
1095,1972,Johnny Iuzzini,U.S.A,2017,Venezuela,"Ocumare, Cuyagua",72,3.5,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,dairy,nutty,butterscotch,,0,0
1096,1976,Johnny Iuzzini,U.S.A,2017,Vietnam,"Tien Giang, Mekong Delta",65,3.5,4,have_bean,have_cocoa_butter,have_not_vanila,have_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,sweet,fruity,vanilla,,0,0
1097,1980,Johnny Iuzzini,U.S.A,2017,Ecuador,Camino Verde P.,70,3.5,4,have_bean,have_cocoa_butter,have_not_vanila,have_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,floral,bourbon,salt,,0,0
1098,2008,Johnny Iuzzini,U.S.A,2017,Madagascar,"Sambirano Valley, Batch 7",68,3.5,5,have_bean,have_cocoa_butter,have_vanila,have_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,vanilla,gateway,,,0,0
1099,1976,Johnny Iuzzini,U.S.A,2017,Jamaica,Mount Pleasant,67,3,4,have_bean,have_cocoa_butter,have_not_vanila,have_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,candy like,sweet,dairy,,0,0
1100,1976,Johnny Iuzzini,U.S.A,2017,Peru,"San Martin, Oro Verde",75,3,4,have_bean,have_cocoa_butter,have_not_vanila,have_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,floral,tobacco,candied,,0,0
1101,2104,Johnny Iuzzini,U.S.A,2018,Colombia,"Tumaco, batch 2",73,3.25,4,have_bean,have_cocoa_butter,have_not_vanila,have_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,complex,bold,gritty,,0,0
1102,2104,Johnny Iuzzini,U.S.A,2018,Trinidad,"Tabaquite, batch 12",80,3.25,4,have_bean,have_cocoa_butter,have_not_vanila,have_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,bold,spice,sour fruit,gritty,0,0
1103,2100,Johnny Iuzzini,U.S.A,2018,India,"Anamalai, batch 8",66,3,4,have_bean,have_cocoa_butter,have_not_vanila,have_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,gritty,coffee,sweet,hammy,0,0
1104,1534,Jordis,Czech republic,2015,Madagascar,Madagascar,63,2.75,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,off note,vanilla,basic cocoa,,0,0
1105,2458,Jordis,Czech republic,2020,Venezuela,Chuao,75,2.75,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,harsh,burnt nuts,powdery,,0,0
1106,2218,Kad Kokoa,Thailand,2018,Thailand,Prachuap Khiri Khan,70,3.75,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,brownie,,,,0,0
1107,2214,Kad Kokoa,Thailand,2018,Thailand,Chantaburi,70,3.5,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,nutty,cocoa,sour veggie,,0,0
1108,2218,Kad Kokoa,Thailand,2018,Thailand,Chiang Mai,70,3.5,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,herbal,tea-like,,,0,0
1109,2218,Kad Kokoa,Thailand,2018,Thailand,Chumphon,70,3,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,floral,earthy,grassy,,0,0
1110,1061,Kah Kow,Dominican republic,2013,Dominican republic,"Rizek Cacao, Cibao Valley, Rizek",70,3.5,5,have_bean,have_cocoa_butter,have_vanila,have_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,raisins,prunes,,,0,0
1111,1069,Kah Kow,Dominican republic,2013,Dominican republic,"Rizek Cacao, Domin. Rep.",55,3.25,5,have_bean,have_cocoa_butter,have_vanila,have_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,very sweet,basic cocoa,,,0,0
1112,1073,Kah Kow,Dominican republic,2013,Dominican republic,"Rizek Cacao, Domin. Rep.",62,3.25,5,have_bean,have_cocoa_butter,have_vanila,have_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,candy-like,peanut butter,,,0,0
1113,1069,Kah Kow,Dominican republic,2013,Dominican republic,"Rizek Cacao, Domin. Rep.",82,3,5,have_bean,have_cocoa_butter,have_vanila,have_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,nutty,sour milk,off note,,0,0
1114,2422,Kah Kow - USA,Dominican republic,2019,Dominican republic,"Dominican Nacional, Collection 01",68,3.75,4,have_bean,have_cocoa_butter,have_not_vanila,have_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,creamy,floral,dried fruit,,0,0
1115,2454,Kah Kow - USA,U.S.A,2019,Dominican republic,"Los Bejucos, Collection 01, Rizek",65,3.75,4,have_bean,have_cocoa_butter,have_not_vanila,have_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,creamy,distinct,dried fruit,,0,0
1116,2390,Kah Kow - USA,Dominican republic,2019,Dominican republic,Mata Larga,71.5,3.5,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,creamy,balanced,fig,cocoa,0,0
1117,2394,Kah Kow - USA,Dominican republic,2019,Dominican republic,El Antiguo (Monet Plata & Duarte ),70,3,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,sandy,sweet,acidic,,0,0
1118,2454,Kah Kow - USA,U.S.A,2019,Dominican republic,"El Valle, Collection 01, Rizek",72,3,4,have_bean,have_cocoa_butter,have_not_vanila,have_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,creamy,black tea,vegetal,,0,0
1119,2334,Kaitxo,Spain,2019,Tanzania,"Morogoro, Kamili, Kilombero Valley, batch 13",75,3.25,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,base cocoa,fruit,fatty,,0,0
1120,2338,Kaitxo,Spain,2019,Nicaragua,"San Juan Coop, El Castillero",75,3,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,spicy,tobacco,,,0,0
1121,2338,Kaitxo,Spain,2019,Peru,"Chulucanas, Piura, Cesar Vallejo-farmer",75,3,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,muted,grapes,astringent,,0,0
1122,241,Kallari (Ecuatoriana),Ecuador,2008,Ecuador,Sisa's Secret/ original micro,70,3.5,4,have_bean,have_cocoa_butter,have_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,intense,mint,marshmallow,,0,0
1123,241,Kallari (Ecuatoriana),Ecuador,2008,Ecuador,Sisa 36hr/ W. F. blend prototype,70,3,4,have_bean,have_cocoa_butter,have_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,creamy,mild marshmallow,,,0,0
1124,248,Kallari (Ecuatoriana),Ecuador,2008,Ecuador,Diego 60hr/ W.F. blend prototype,85,3,4,have_bean,have_cocoa_butter,have_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,spicy,mild bitter,,,0,0
1125,269,Kallari (Ecuatoriana),Ecuador,2008,Ecuador,Cacao Nacional W.F.,85,3,4,have_bean,have_cocoa_butter,have_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,fruity,floral,cooling sensation,,0,0
1126,245,Kallari (Ecuatoriana),Ecuador,2008,Ecuador,Roberto,75,2.75,4,have_bean,have_cocoa_butter,have_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,sweet,vanilla,coffee,,0,0
1127,248,Kallari (Ecuatoriana),Ecuador,2008,Ecuador,Diego 48hr/ W.F. blend prototype,85,2.75,4,have_bean,have_cocoa_butter,have_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,creamy,nutty,bitter,flat,0,0
1128,248,Kallari (Ecuatoriana),Ecuador,2008,Ecuador,Diego/ original micro,85,2.5,4,have_bean,have_cocoa_butter,have_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,crumbly,vanilla,bitter,,0,0
1129,263,Kallari (Ecuatoriana),Ecuador,2008,Ecuador,Cacao Nacional W.F.,75,2.5,4,have_bean,have_cocoa_butter,have_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,grassy,earthy,coffee,,0,0
1130,1133,Kerchner,U.S.A,2013,Dominican republic,"La Red, Project Reserva, Guaconejo",70,3.75,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,fatty,dark berry,grassy,,0,0
1131,431,Ki' Xocolatl,Mexico,2009,Mexico,Dark,72,2,5,have_bean,have_cocoa_butter,have_vanila,have_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,sweet,vanilla domintates,nut,,0,0
1132,2478,Kin + Pod,Canada,2020,Colombia,"Tumaco, batch 113",70,3.25,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,poor finish,cocoa,grassy,,0,0
1133,1251,Kiskadee,U.S.A,2014,Dominican republic,"La Red, Guanconjeco",60,3,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,gritty,overly sweet,citrus,,0,0
1134,2016,Krak,Netherlands,2017,Mexico,Xoconusco,70,3.25,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,medium roast,nutty,,,0,0
1135,1968,Krak,Netherlands,2017,Belize,Belize,70,3,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,gritty,sour,berries,,0,0
1136,1968,Krak,Netherlands,2017,Vietnam,Vietnam,70,3,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,sticky,molasses,sour,,0,0
1137,2044,Krak,Netherlands,2018,Mexico,"Xoconusco, triple turned",70,3.75,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,intense,high acidity,,,0,0
1138,2068,Krak,Netherlands,2018,Philippines,Kablon Farm,70,3.25,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,nuts,dried fruit,grassy,,0,0
1139,2064,Krak,Netherlands,2018,Madagascar,Mava Sa Ferme D'ottange,70,3,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,roasty,nutty,,,0,0
1140,2282,Krak,Netherlands,2019,Papua new guinea,Gazelle,70,3.25,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,astringent,smomkey cocoa,,,0,0
1141,2286,Krak,Netherlands,2019,Colombia,H. Betulia B6,70,3,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,light color,,,,0,0
1142,1422,Kto,U.S.A,2014,Madagascar,Sambirano Valley,72,3.25,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,strawberry,intense,sour,,0,0
1143,1426,Kto,U.S.A,2014,Belize,Belize,90,3.25,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,intense,spicy,pungent,,0,0
1144,1426,Kto,U.S.A,2014,Dominican republic,Elvesia,72,3.25,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,spicy,molasses,earthy,,0,0
1145,1426,Kto,U.S.A,2014,Dominican republic,ROIG,72,3.25,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,earthy,fatty,tea,,0,0
1146,1422,Kto,U.S.A,2014,Belize,Belize,72,3,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,nutty,sour milk,,,0,0
1147,1422,Kto,U.S.A,2014,Venezuela,Ocumare,72,2.75,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,nutty,pungent,sour,,0,0
1148,1422,Kto,U.S.A,2014,Peru,San Martin,72,2.5,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,intense,pungent,tangy,,0,0
1149,1852,K'ul,U.S.A,2016,Brazil,"Bahia, Fazenda Camboa",70,3.75,4,have_bean,have_cocoa_butter,have_not_vanila,have_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,creamy,mild flavors,,,0,0
1150,1852,K'ul,U.S.A,2016,Ecuador,"Los Rios, Hacienda Limon, Heirloom",70,3.75,4,have_bean,have_cocoa_butter,have_not_vanila,have_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,oranges,,,,0,0
1151,1840,K'ul,U.S.A,2016,Haiti,"Kafupbo, Petit Bourg, De Borgnes",70,3.25,4,have_bean,have_cocoa_butter,have_not_vanila,have_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,spicy,vanilla,dairy,,0,0
1152,1852,K'ul,U.S.A,2016,Peru,"Maranon, Fortunato No. 4",70,2.75,4,have_bean,have_cocoa_butter,have_not_vanila,have_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,astringent,unbalanced,off,,0,0
1153,1359,Kyya,U.S.A,2014,Dominican republic,Hispaniola,72.5,3,5,have_bean,have_cocoa_butter,have_vanila,have_not_lecithin,have_salt,have_sugar,have_not_sweetener_without_sugar,vanilla,candy-like,sour milk,,0,0
1154,1363,Kyya,U.S.A,2014,Madagascar,Madagascar,72.5,3,5,have_bean,have_cocoa_butter,have_vanila,have_not_lecithin,have_salt,have_sugar,have_not_sweetener_without_sugar,mild vanilla and mild fruit,,,,0,0
